batsman_id,batsman_name,bowler_id,bowler_name,comm_text,dismissal_type,inns,is_dismissal,match,over_ball,runs,series
26421,Ravichandran Ashwin,46538,Morne Morkel,"full just outside off, punched back to Morkel off the front foot",,4.0,False,1122276,29.1,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"on a good length outside off, extra bounce off the surface. Zips straight off after pitching. The batsman shoulders his arms",,4.0,False,1122276,29.2,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"good length on middle stump, flicked off his hips fine down the leg side. Effort for Rabada in the deep, who puts in a diving effort to stop the boundary",,4.0,False,1122276,29.3,1,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"good length just outside off, goes on the back foot, punched towards cover",,4.0,False,1122276,29.4,0,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"on a good length but wide outside off, Bhuvneshwar covers his off stump with a big stride forward and defended",,4.0,False,1122276,29.5,0,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"fuller ball outside off, pushed with the bat's open face, goes behind square past the diving gully fielder, allows them to scamper through",,4.0,False,1122276,29.6,1,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"full ball outside off, left alone by the batsman on this occasion. No deviation off the surface, goes straight through",,4.0,False,1122276,30.1,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"good length on off stump, but angling into the right-hander's body, Bhuvneshwar uncomfortably ducks under the ball",,4.0,False,1122276,30.2,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"back of a length outside off, zips straight through off the surface, the batsman shoulders his arms",,4.0,False,1122276,30.3,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"full ball outside off stump, prods forward on the instinct but lets the ball go through on this occasion",,4.0,False,1122276,30.4,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"full ball just outside off, delivered from as wide as possible, the natural angle brings the ball back into him, defended off the front foot, and takes the inside edge onto his pads",,4.0,False,1122276,30.5,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"full ball on off stump, pushed off the front foot past point, they take the single and want another, it's a dangerous run, but the throw from the chasing bowler is awry. Ashwin's diving effort would've been good enough anyway",,4.0,False,1122276,30.6,2,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"short ball first up, pitches on off stump and gets big on Ashwin. Tries to defend off the back foot, but hits him near his glove",,4.0,False,1122276,31.1,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"back of a length outside off stump, punched off the back foot to deep cover, chase for deep point to intercept and stop the ball from finding the ropes",,4.0,False,1122276,31.2,2,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"pitched short outside leg stump, rising over the batsman's head. Ashwin confidently ducks under this delivery",,4.0,False,1122276,31.3,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"good length on leg stump, clipped off his hips past the lurking short-leg fielder. Beats square leg, and the ball races away to the backward square boundary",,4.0,False,1122276,31.4,4,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"short ball outside leg once more, not too much on this occasion, but enough to force Ashwin to duck",,4.0,False,1122276,31.5,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"short but wide outside leg stump, Ashwin doesn't bother engaging with this delivery. Through to QDK",,4.0,False,1122276,31.6,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"good length outside off but angling into Bhuvneshwar, tries to defend but plays inside the line of the ball. Goes past the outside edge",,4.0,False,1122276,32.1,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"back of a length outside off, he backs away and tries to punch off the back foot, but Rabada's too quick for him, misses the shot",,4.0,False,1122276,32.2,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"slightly fuller outside off stump, pushed towards cover",,4.0,False,1122276,32.3,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"full outside off and it's driven with the bat's open face, played off the front foot and guided to deep point",,4.0,False,1122276,32.4,1,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,full on middle stump but goes down the leg side. Ashwin tried to flick this behind square but can't make contact. Through to the keeper,,4.0,False,1122276,32.5,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"full outside off, pushed with soft hands to the off side, big gap there allows the batsmen to come back for the second run",,4.0,False,1122276,32.6,2,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"back of a length wide outside off, no reason for the batsman to engage with it. Covers his off stump and lets it go through",,4.0,False,1122276,33.1,0,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"back of a length outside off, goes to the back foot and glances this towards point, early call for the run",,4.0,False,1122276,33.2,1,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"good-length ball just outside off, Ashwin shuffles across to the off side in an attempt to nudge this towards the leg side, but misses the shot. Takes his glove, and onto his thighs, as the ball trickles way to square leg",,4.0,False,1122276,33.3,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"overpitched just outside off, attempted front-foot drive from Ashwin does not come off. Takes the inside edge, and ricochets onto his boots",,4.0,False,1122276,33.4,0,18065
26421,Ravichandran Ashwin,46538,Morne Morkel,"full ball outside off and its carved off the front foot, timed well as the ball goes along the ground to the man at deep point",,4.0,False,1122276,33.5,1,18065
326016,Bhuvneshwar Kumar,46538,Morne Morkel,"back of a length outside off, goes through to de Kock as Bhuvi gets his bat out of the ball's path",,4.0,False,1122276,33.6,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"good-length ball on off stump but going down the leg side, Ashwin clips this off his hips and helps the ball down to fine leg",,4.0,False,1122276,34.1,1,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"short outside off, Bhuvneshwar judges the length in a flash, drops his knees and bends under the ball's path",,4.0,False,1122276,34.2,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"short and wide outside off, enticing for Bhuvneshwar to have a go at it. Tries with a wild slash towards the off side, but misses the cut completely. Goes over his bat through to the keeper",,4.0,False,1122276,34.3,0,18065
326016,Bhuvneshwar Kumar,550215,Kagiso Rabada,"back of a length outside off, punched off the back foot to the sweeper-fielder at deep point",,4.0,False,1122276,34.4,1,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"back of a length outside off, tempts Ashwin to drive away from his body, the ball zips slightly away off the surface and the batsman misses his shot. Flies past the bat's outside edge",,4.0,False,1122276,34.5,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"full just outside off, and it's driven beautifully past the bowler. No stopping that! Just a gentle step forward from the batsman, before he hits through the line of the ball. <b>That's 100 for India</b>",,4.0,False,1122276,34.6,4,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"tossed up on middle and leg, tapped off the front foot towards the non-striker",,4.0,False,1122276,35.1,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"full ball on middle stump, fended off the front foot towards short midwicket",,4.0,False,1122276,35.2,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"flighted on middle and off, defended off the front foot. The ball trickles away to mid on",,4.0,False,1122276,35.3,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"loopy delivery on middle stump, straightens after pitching, but defended well off the front foot",,4.0,False,1122276,35.4,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"full on middle stump, slower ball on this occasion, grip and turn off the surface, defended with soft hands by Bhuvneshwar",,4.0,False,1122276,35.5,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"<b>big appeal for lbw!</b> Overpitched ball on leg stump, and Bhuvi can't dig this away. Hits the inside of his front boot, but looks like it pitched outside leg. They consider reviewing, but Maharaj chooses not to in the end. Smart call from the South Africans",,4.0,False,1122276,35.6,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"overpitched on middle and leg, flicked off his toes past midwicket, chase for the infielders and a late dive from Maharaj pulls the ball back inside and Rabada relays the throw in. But, replays suggest Maharaj was touching the ropes. Will go down as four",,4.0,False,1122276,36.1,4,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"Full ball just outside off, big stride forward and punched down the ground",,4.0,False,1122276,36.2,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"good length outside off and the batsman goes back inside his crease, pokes at the ball and takes the outside edge. <b>Falls to the right of the diving fielder at second slip.</b> Faf seems to have hurt his shoulder in the process",,4.0,False,1122276,36.3,4,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"full on off stump, worked off his toes towards the leg side off the front foot",,4.0,False,1122276,36.4,1,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"good length outside off, opens the bat's face and glances this square on the off side",,4.0,False,1122276,36.5,0,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"full on off stump, prods forward and confidently defends off the front foot. Another over seen through by these two",,4.0,False,1122276,36.6,0,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"<b>yuuuge appeal for lbw, but turned down. South Africa are reviewing.</b> Full ball on middle stump, and Ashwin misses his front-foot defense. Big stride forward from the batsman, but the ball sneaks past his bat and crashes into his front pad. Maharaj's appeal was loud, but the umpire wasn't convinced. It would've gone down the leg side, shows HawkEye",,4.0,False,1122276,37.1,0,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"tossed up full on middle stump, driven down the ground to the bowler with the straight bat",,4.0,False,1122276,37.2,0,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"full just outside off, Ashwin uses his feet to come down the wicket, punched back to Maharaj",,4.0,False,1122276,37.3,0,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"full on leg stump and worked away towards the leg side, Philander at fine leg has to run to his left and mop this up. He's the only man in the deep on the leg side",,4.0,False,1122276,37.4,2,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"flatter ball on middle stump, tapped away to wide mid on off the front foot",,4.0,False,1122276,37.5,0,18065
26421,Ravichandran Ashwin,267724,Keshav Maharaj,"tossed up full outside off stump, takes a big stride forward and defends with soft hands",,4.0,False,1122276,37.6,0,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"good length on off stump, stays tall and taps this into the surface off the back foot. Safely negated",,4.0,False,1122276,38.1,0,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"back of a length outside off, stays on the back foot and fends this towards cover",,4.0,False,1122276,38.2,0,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"good length outside off, angles away from the batsman after pitching, lets it go through",,4.0,False,1122276,38.3,0,18065
326016,Bhuvneshwar Kumar,46945,Vernon Philander,"good length outside off stump, carved behind point for a walking single. Once again, deep point cleans up",,4.0,False,1122276,38.4,1,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"good length outside off stump, Ashwin comes forward but chooses not to defend. Lets it go to QDK instead",,4.0,False,1122276,38.5,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"good length outside off and it's pushed away from his body, thick edge past gully. Runs away past the infield, and Rabada at deep point does well with a diving effort, but he parries the ball into the ropes",,4.0,False,1122276,38.6,4,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"full ball outside off, extravagantly carved off the back foot. Makes some extra room and pushed this behind square. Does not overhit it, and this goes for another boundary",,4.0,False,1122276,39.1,4,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"full just outside off stump, comes forward and defends",,4.0,False,1122276,39.2,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"another full ball outside off, blocked off the front foot",,4.0,False,1122276,39.3,0,18065
326016,Bhuvneshwar Kumar,267724,Keshav Maharaj,"full on off stump once more, fended back to Maharaj",,4.0,False,1122276,39.4,0,18065
